transaction_id,transaction_date,transaction_time,product_id,product_name,product_category,size,quantity,unit_price,total_price,payment_method,customer_id,loyalty_points_earned,location,barista_id,new_transaction_id
2657,2025-01-13,20:55:40,P302,Cappuccino,Bakery,,2,3.0,6.0,Debit Card,C482,0,University,EMP001,1139
2658,2025-07-27,09:19:44,P302,Cappuccino,Bakery,,3,3.0,9.0,Debit Card,C884,0,Downtown,EMP004,646
2659,2025-06-11,08:53:45,P301,Latte,Bakery,,2,2.5,5.0,Credit Card,C929,4,Downtown,EMP005,2267
2660,2025-02-07,19:27:42,P201,Croissant,Tea,Medium,2,2.5,5.0,Debit Card,C448,0,Mall Branch,EMP005,2455
2661,2025-03-23,17:29:20,P101,Croissant,Coffee,Medium,3,3.0,9.0,Cash,,7,Mall Branch,EMP002,1467
2662,2025-07-11,09:52:14,P202,Blueberry Muffin,Tea,Medium,2,3.5,7.0,Credit Card,,1,University,EMP004,1378
2663,2024-12-07,16:28:16,P103,Croissant,Coffee,Medium,2,3.5,7.0,Debit Card,C130,0,Airport,EMP001,142
2664,2025-05-26,18:06:04,P202,Blueberry Muffin,Tea,Large,2,4.0,8.0,Cash,C357,0,University,EMP004,501
2665,2025-03-17,19:09:26,P103,Croissant,Coffee,Medium,2,3.5,7.0,Debit Card,,0,Downtown,EMP002,840
2666,2024-08-25,15:20:21,P202,Croissant,Tea,Large,2,4.0,8.0,Debit Card,C338,0,Airport,EMP005,1683
2667,2025-03-31,16:08:53,P202,Blueberry Muffin,Tea,Medium,1,3.5,3.5,Cash,C472,0,Airport,EMP002,1566
2668,2025-03-05,08:58:45,P302,Latte,Bakery,,2,3.0,6.0,Credit Card,C466,0,Mall Branch,EMP002,2047
2669,2024-08-26,12:50:52,P302,Green Tea,Bakery,,3,3.0,9.0,Cash,C708,10,Airport,EMP004,1531
2670,2024-10-28,10:05:25,P302,Espresso,Bakery,,3,3.0,9.0,Cash,C431,5,Airport,EMP001,596
2671,2024-12-11,09:12:55,P302,Latte,Bakery,,2,3.0,6.0,Cash,C160,2,Mall Branch,EMP005,1905
2672,2025-05-05,20:50:05,P202,Blueberry Muffin,Tea,Large,1,4.0,4.0,Cash,,2,University,EMP002,281
2673,2025-03-17,12:18:52,P201,Croissant,Tea,Small,2,2.0,4.0,Credit Card,C466,4,Mall Branch,EMP004,424
2674,2024-08-31,14:48:59,P101,Croissant,Coffee,Small,1,2.5,2.5,Debit Card,C340,0,University,EMP004,270
2675,2025-06-30,17:31:29,P302,Latte,Bakery,,2,3.0,6.0,Credit Card,C195,10,University,EMP003,154
2676,2025-01-14,08:17:58,P101,Croissant,Coffee,Medium,2,3.0,6.0,Credit Card,,8,Mall Branch,EMP002,1751
2677,2025-03-09,15:22:41,P301,Espresso,Bakery,,2,2.5,5.0,Credit Card,C431,2,Airport,EMP002,662
2678,2025-04-10,10:09:02,P202,Croissant,Tea,Medium,2,3.5,7.0,Debit Card,,3,University,EMP002,1968
2679,2024-09-04,08:47:44,P101,Blueberry Muffin,Coffee,Medium,1,3.0,3.0,Cash,C685,1,Airport,EMP005,83
2680,2024-11-21,11:32:09,P202,Blueberry Muffin,Tea,Large,3,4.0,12.0,Debit Card,C477,0,University,EMP001,1450
2681,2025-07-27,17:23:51,P202,Croissant,Tea,Medium,2,3.5,7.0,Cash,C835,4,Airport,EMP001,1299
2682,2024-11-04,10:11:35,P101,Croissant,Coffee,Medium,1,3.0,3.0,Credit Card,C819,8,University,EMP003,2332
2683,2024-08-17,11:23:55,P103,Blueberry Muffin,Coffee,Large,1,4.5,4.5,Debit Card,,0,Downtown,EMP003,980
2684,2025-04-12,11:55:46,P102,Blueberry Muffin,Coffee,Small,3,3.0,9.0,Credit Card,C564,0,University,EMP002,2221
2685,2025-03-17,15:21:02,P101,Croissant,Coffee,Small,2,2.5,5.0,Credit Card,,9,Downtown,EMP003,1660
2686,2025-03-09,09:49:19,P101,Croissant,Coffee,Medium,1,3.0,3.0,Cash,C680,9,University,EMP002,1399
2687,2025-02-16,10:35:17,P302,Latte,Bakery,,2,3.0,6.0,Cash,C580,0,Airport,EMP001,633
2688,2025-06-22,11:24:50,P301,Latte,Bakery,,3,2.5,7.5,Cash,C692,9,Mall Branch,EMP001,1532
2689,2025-07-12,09:51:08,P102,Blueberry Muffin,Coffee,Medium,3,3.5,10.5,Debit Card,C992,0,University,EMP001,787
2690,2025-01-05,08:53:31,P103,Croissant,Coffee,Large,2,4.5,9.0,Credit Card,C839,0,Downtown,EMP005,398
2691,2024-08-10,11:20:51,P302,Green Tea,Bakery,,3,3.0,9.0,Credit Card,C774,6,Downtown,EMP002,1144
2692,2025-06-23,18:08:00,P301,Espresso,Bakery,,1,2.5,2.5,Cash,C878,2,Airport,EMP001,934
2693,2025-03-16,15:06:37,P201,Croissant,Tea,Small,2,2.0,4.0,Debit Card,C167,0,Airport,EMP003,1461
2694,2025-03-13,12:20:28,P102,Croissant,Coffee,Small,3,3.0,9.0,Cash,C678,9,Mall Branch,EMP001,1853
2695,2024-10-16,13:54:24,P202,Blueberry Muffin,Tea,Medium,3,3.5,10.5,Credit Card,C147,0,Downtown,EMP002,286
2696,2025-03-16,16:25:02,P301,Espresso,Bakery,,2,2.5,5.0,Debit Card,,10,Airport,EMP005,265
2697,2025-01-02,08:16:03,P101,Croissant,Coffee,Medium,3,3.0,9.0,Credit Card,C754,6,Mall Branch,EMP003,2368
2698,2024-12-02,20:01:28,P103,Croissant,Coffee,Medium,3,3.5,10.5,Debit Card,C741,4,Mall Branch,EMP001,2137
2699,2025-01-06,14:40:48,P202,Croissant,Tea,Large,1,4.0,4.0,Debit Card,C417,0,University,EMP003,1678
2700,2025-01-03,10:41:05,P301,Cappuccino,Bakery,,1,2.5,2.5,Cash,C259,0,Airport,EMP005,1227
2701,2024-09-21,19:38:04,P102,Blueberry Muffin,Coffee,Small,2,3.0,6.0,Cash,C377,0,University,EMP002,821
2702,2025-08-01,17:13:26,P301,Espresso,Bakery,,1,2.5,2.5,Credit Card,C759,0,Mall Branch,EMP005,1763
2703,2025-02-06,14:34:05,P103,Croissant,Coffee,Large,1,4.5,4.5,Cash,,6,Downtown,EMP004,2382
2704,2024-11-12,18:21:12,P302,Cappuccino,Bakery,,2,3.0,6.0,Cash,C820,0,Mall Branch,EMP001,2270
2705,2025-04-17,15:30:32,P103,Blueberry Muffin,Coffee,Large,1,4.5,4.5,Credit Card,C747,0,Airport,EMP005,41
2706,2025-02-04,19:34:03,P103,Blueberry Muffin,Coffee,Large,1,4.5,4.5,Cash,C636,0,Downtown,EMP002,1732
2707,2024-09-10,20:53:51,P201,Croissant,Tea,Small,2,2.0,4.0,Cash,C135,7,Mall Branch,EMP005,68
2708,2025-06-19,12:28:25,P103,Croissant,Coffee,Large,3,4.5,13.5,Debit Card,,0,Mall Branch,EMP005,988
2709,2025-02-19,16:13:50,P202,Blueberry Muffin,Tea,Large,2,4.0,8.0,Debit Card,,0,Mall Branch,EMP002,1800
2710,2025-04-08,10:39:06,P302,Latte,Bakery,,2,3.0,6.0,Credit Card,,8,Airport,EMP001,1622
2711,2025-02-25,11:12:12,P302,Cappuccino,Bakery,,2,3.0,6.0,Credit Card,C352,0,Downtown,EMP002,1656
2712,2025-06-19,15:12:31,P101,Croissant,Coffee,Small,3,2.5,7.5,Credit Card,C949,0,Airport,EMP002,1279
2713,2025-03-01,17:14:54,P101,Croissant,Coffee,Medium,1,3.0,3.0,Debit Card,C679,4,Mall Branch,EMP004,695
2714,2025-04-24,09:30:16,P101,Croissant,Coffee,Medium,1,3.0,3.0,Debit Card,,0,University,EMP005,1086
2715,2025-03-19,15:06:12,P102,Blueberry Muffin,Coffee,Small,3,3.0,9.0,Cash,C323,0,University,EMP004,2480
2716,2025-06-02,15:08:31,P201,Blueberry Muffin,Tea,Medium,2,2.5,5.0,Debit Card,C353,2,Airport,EMP004,1694
2717,2024-11-20,18:49:10,P202,Croissant,Tea,Large,2,4.0,8.0,Debit Card,C964,4,Downtown,EMP005,2316
2718,2025-03-27,10:04:50,P302,Green Tea,Bakery,,2,3.0,6.0,Debit Card,C140,10,Airport,EMP004,1059
2719,2024-12-12,17:49:28,P102,Croissant,Coffee,Large,2,4.0,8.0,Debit Card,C991,0,Mall Branch,EMP004,779
2720,2025-04-30,13:39:01,P102,Blueberry Muffin,Coffee,Small,3,3.0,9.0,Credit Card,,0,Airport,EMP003,494
2721,2025-02-02,15:26:58,P103,Croissant,Coffee,Large,2,4.5,9.0,Debit Card,C815,0,Mall Branch,EMP002,1586
2722,2024-10-31,16:41:41,P102,Blueberry Muffin,Coffee,Large,2,4.0,8.0,Debit Card,C565,0,Mall Branch,EMP001,1493
2723,2025-01-09,20:51:41,P103,Blueberry Muffin,Coffee,Medium,2,3.5,7.0,Debit Card,C790,0,Airport,EMP003,1791
2724,2024-12-13,09:28:48,P301,Latte,Bakery,,2,2.5,5.0,Credit Card,,0,Downtown,EMP003,661
2725,2025-03-13,12:25:23,P302,Chai Latte,Bakery,,2,3.0,6.0,Debit Card,C761,6,Mall Branch,EMP001,1349
2726,2025-04-21,10:44:32,P101,Blueberry Muffin,Coffee,Medium,1,3.0,3.0,Credit Card,C715,0,University,EMP005,1328
2727,2024-09-27,13:15:30,P101,Croissant,Coffee,Medium,1,3.0,3.0,Cash,C290,5,University,EMP005,1300
2728,2024-10-03,10:54:27,P201,Croissant,Tea,Small,2,2.0,4.0,Credit Card,,2,Airport,EMP002,1987
2729,2025-07-31,18:48:18,P202,Blueberry Muffin,Tea,Large,2,4.0,8.0,Credit Card,C154,0,University,EMP001,2045
2730,2025-03-30,08:41:01,P103,Blueberry Muffin,Coffee,Medium,2,3.5,7.0,Credit Card,,0,Mall Branch,EMP002,1929
2731,2024-10-26,18:29:34,P201,Blueberry Muffin,Tea,Medium,3,2.5,7.5,Cash,C968,0,Downtown,EMP004,1348
2732,2024-12-30,14:20:28,P103,Blueberry Muffin,Coffee,Large,1,4.5,4.5,Debit Card,,0,University,EMP005,1059
2733,2025-07-18,10:31:59,P302,Cappuccino,Bakery,,2,3.0,6.0,Debit Card,C910,3,University,EMP002,977
2734,2025-03-08,15:25:39,P301,Chai Latte,Bakery,,2,2.5,5.0,Cash,,0,Airport,EMP004,482
2735,2024-12-23,15:53:13,P202,Blueberry Muffin,Tea,Medium,2,3.5,7.0,Cash,C282,6,Mall Branch,EMP004,728
2736,2024-12-04,12:30:44,P301,Espresso,Bakery,,2,2.5,5.0,Debit Card,C201,6,Mall Branch,EMP005,1032
2737,2025-04-20,10:40:54,P101,Blueberry Muffin,Coffee,Medium,1,3.0,3.0,Cash,C155,3,Airport,EMP002,343
2738,2025-03-03,10:38:40,P301,Green Tea,Bakery,,1,2.5,2.5,Cash,,5,University,EMP005,1448
2739,2025-04-17,17:23:44,P301,Espresso,Bakery,,3,2.5,7.5,Debit Card,C225,8,University,EMP003,2380
2740,2025-06-06,19:14:03,P103,Blueberry Muffin,Coffee,Large,2,4.5,9.0,Credit Card,,0,Mall Branch,EMP005,2486
2741,2024-10-15,12:58:34,P101,Blueberry Muffin,Coffee,Medium,2,3.0,6.0,Debit Card,C525,3,University,EMP004,2222
2742,2025-03-09,18:13:03,P201,Croissant,Tea,Small,1,2.0,2.0,Credit Card,C361,2,Downtown,EMP004,527
2743,2024-08-29,15:36:54,P302,Cappuccino,Bakery,,2,3.0,6.0,Debit Card,C568,10,Airport,EMP002,1897
2744,2024-09-18,10:45:19,P201,Blueberry Muffin,Tea,Medium,3,2.5,7.5,Cash,C499,6,Mall Branch,EMP004,659
2745,2024-12-18,19:40:51,P302,Cappuccino,Bakery,,3,3.0,9.0,Debit Card,C827,0,University,EMP004,2074
2746,2025-05-23,10:20:35,P202,Croissant,Tea,Large,3,4.0,12.0,Credit Card,,0,University,EMP002,820
2747,2024-09-01,14:39:41,P103,Croissant,Coffee,Medium,2,3.5,7.0,Credit Card,C963,1,Downtown,EMP005,406
2748,2025-06-09,14:56:28,P101,Croissant,Coffee,Small,2,2.5,5.0,Credit Card,C568,3,Airport,EMP005,2280
2749,2024-10-12,20:17:05,P103,Croissant,Coffee,Medium,1,3.5,3.5,Credit Card,C248,0,Airport,EMP003,1574
2750,2025-01-31,08:21:42,P102,Blueberry Muffin,Coffee,Medium,1,3.5,3.5,Credit Card,,0,University,EMP002,1812
2751,2024-12-23,11:46:55,P201,Blueberry Muffin,Tea,Small,3,2.0,6.0,Credit Card,C309,0,Downtown,EMP005,505
2752,2025-08-06,15:21:14,P103,Croissant,Coffee,Large,2,4.5,9.0,Cash,C861,10,University,EMP004,179
2753,2024-12-07,10:08:27,P103,Croissant,Coffee,Medium,1,3.5,3.5,Cash,C285,0,Downtown,EMP002,132
2754,2025-04-05,10:03:11,P101,Blueberry Muffin,Coffee,Small,3,2.5,7.5,Debit Card,C819,5,Downtown,EMP001,1847
2755,2025-01-29,17:05:22,P103,Blueberry Muffin,Coffee,Large,2,4.5,9.0,Debit Card,,4,University,EMP004,1479
2756,2024-11-10,20:53:40,P301,Latte,Bakery,,1,2.5,2.5,Debit Card,C853,3,University,EMP003,2396
2757,2024-08-12,12:06:53,P103,Croissant,Coffee,Large,3,4.5,13.5,Cash,C159,0,Mall Branch,EMP005,772
2758,2025-05-03,18:45:53,P302,Green Tea,Bakery,,3,3.0,9.0,Credit Card,C226,6,University,EMP003,1430
2759,2025-06-17,11:39:28,P202,Croissant,Tea,Large,3,4.0,12.0,Cash,C892,0,Airport,EMP003,2124
2760,2025-03-30,13:50:48,P102,Blueberry Muffin,Coffee,Large,1,4.0,4.0,Cash,C520,0,Downtown,EMP004,579
2761,2025-04-29,18:16:13,P102,Blueberry Muffin,Coffee,Small,3,3.0,9.0,Credit Card,C814,0,University,EMP001,1516
2762,2025-06-21,11:04:20,P101,Blueberry Muffin,Coffee,Small,2,2.5,5.0,Credit Card,,0,Mall Branch,EMP001,194
2763,2025-06-30,14:07:56,P301,Latte,Bakery,,2,2.5,5.0,Credit Card,,0,University,EMP004,2008
2764,2024-10-31,14:09:32,P101,Croissant,Coffee,Small,2,2.5,5.0,Credit Card,,3,Downtown,EMP004,1186
2765,2025-02-07,15:05:10,P202,Croissant,Tea,Medium,2,3.5,7.0,Debit Card,C547,0,Airport,EMP005,2395
2766,2025-07-19,20:50:07,P201,Blueberry Muffin,Tea,Medium,3,2.5,7.5,Debit Card,C316,0,Mall Branch,EMP004,1385
2767,2024-09-15,15:21:17,P103,Croissant,Coffee,Medium,3,3.5,10.5,Debit Card,,10,University,EMP003,1793
2768,2025-01-15,16:49:39,P202,Blueberry Muffin,Tea,Medium,2,3.5,7.0,Cash,,2,Downtown,EMP005,1111
2769,2025-06-27,14:43:42,P301,Latte,Bakery,,2,2.5,5.0,Cash,C501,0,Mall Branch,EMP004,2262
2770,2025-04-28,15:15:04,P101,Blueberry Muffin,Coffee,Small,1,2.5,2.5,Debit Card,,1,University,EMP005,1937
2771,2025-04-16,20:55:02,P301,Espresso,Bakery,,2,2.5,5.0,Cash,C398,7,University,EMP005,780
2772,2024-10-03,11:11:37,P101,Croissant,Coffee,Medium,1,3.0,3.0,Credit Card,C858,0,Downtown,EMP005,262
2773,2025-04-22,14:03:24,P201,Croissant,Tea,Medium,1,2.5,2.5,Credit Card,C306,0,University,EMP005,730
2774,2025-03-29,20:44:08,P102,Croissant,Coffee,Medium,1,3.5,3.5,Cash,C621,5,Airport,EMP004,283
2775,2025-01-31,15:53:55,P102,Croissant,Coffee,Medium,3,3.5,10.5,Debit Card,C871,9,Downtown,EMP003,1491
2776,2024-11-17,11:42:45,P302,Chai Latte,Bakery,,1,3.0,3.0,Debit Card,C395,1,Downtown,EMP002,362
2777,2024-08-22,10:01:24,P201,Blueberry Muffin,Tea,Small,1,2.0,2.0,Debit Card,C545,4,Airport,EMP005,441
2778,2025-02-03,18:54:28,P202,Blueberry Muffin,Tea,Medium,1,3.5,3.5,Credit Card,,0,Airport,EMP001,2141
2779,2024-10-30,18:29:50,P103,Blueberry Muffin,Coffee,Large,2,4.5,9.0,Credit Card,,0,Airport,EMP003,1645
2780,2025-05-26,12:55:31,P301,Cappuccino,Bakery,,2,2.5,5.0,Cash,C880,0,University,EMP003,867
2781,2025-07-31,17:25:40,P302,Chai Latte,Bakery,,3,3.0,9.0,Debit Card,,0,Downtown,EMP001,1448
2782,2024-09-22,14:00:51,P103,Croissant,Coffee,Medium,2,3.5,7.0,Debit Card,C698,7,Mall Branch,EMP002,142
2783,2025-04-11,13:09:45,P102,Blueberry Muffin,Coffee,Small,2,3.0,6.0,Credit Card,C332,6,Downtown,EMP005,1315
2784,2025-02-28,14:36:18,P301,Cappuccino,Bakery,,3,2.5,7.5,Debit Card,C683,0,Mall Branch,EMP005,1456
2785,2025-01-03,20:22:12,P301,Latte,Bakery,,1,2.5,2.5,Cash,,8,Airport,EMP004,1876
2786,2024-10-17,13:15:57,P302,Chai Latte,Bakery,,2,3.0,6.0,Cash,,0,Airport,EMP005,1848
2787,2024-08-18,20:04:14,P201,Croissant,Tea,Medium,2,2.5,5.0,Credit Card,C213,9,Airport,EMP004,1713
2788,2025-04-09,19:12:20,P102,Blueberry Muffin,Coffee,Medium,3,3.5,10.5,Cash,C332,0,University,EMP001,701
2789,2025-03-05,11:33:52,P103,Blueberry Muffin,Coffee,Medium,1,3.5,3.5,Credit Card,C493,0,Mall Branch,EMP003,998
2790,2025-06-22,14:45:20,P201,Blueberry Muffin,Tea,Medium,3,2.5,7.5,Cash,C806,0,Airport,EMP005,2097
2791,2025-05-26,14:36:59,P102,Blueberry Muffin,Coffee,Large,1,4.0,4.0,Cash,C809,0,Airport,EMP005,1326
2792,2024-09-07,10:24:46,P102,Croissant,Coffee,Large,3,4.0,12.0,Credit Card,C725,0,Downtown,EMP001,881
2793,2025-01-21,11:37:03,P102,Croissant,Coffee,Small,2,3.0,6.0,Credit Card,,0,Downtown,EMP001,1214
2794,2025-03-10,18:19:00,P202,Croissant,Tea,Medium,2,3.5,7.0,Cash,,1,Airport,EMP004,1160
2795,2025-05-22,19:17:57,P302,Chai Latte,Bakery,,3,3.0,9.0,Credit Card,C143,0,Airport,EMP001,555
2796,2025-07-18,14:34:56,P202,Blueberry Muffin,Tea,Medium,2,3.5,7.0,Debit Card,C445,10,Mall Branch,EMP002,404
2797,2025-03-08,19:21:42,P102,Croissant,Coffee,Medium,1,3.5,3.5,Credit Card,C327,6,Mall Branch,EMP002,892
2798,2024-12-21,11:35:19,P301,Green Tea,Bakery,,3,2.5,7.5,Cash,C847,6,Mall Branch,EMP005,602
2799,2025-06-19,09:09:38,P201,Croissant,Tea,Small,3,2.0,6.0,Credit Card,,9,Downtown,EMP001,1831
2800,2025-02-23,12:43:57,P103,Blueberry Muffin,Coffee,Medium,1,3.5,3.5,Credit Card,C599,4,Mall Branch,EMP002,341
2801,2025-07-23,19:51:18,P202,Blueberry Muffin,Tea,Medium,1,3.5,3.5,Credit Card,C272,0,University,EMP005,1969
2802,2024-10-22,17:55:01,P102,Blueberry Muffin,Coffee,Large,1,4.0,4.0,Debit Card,C189,7,University,EMP005,704
2803,2024-12-02,10:12:15,P103,Croissant,Coffee,Large,1,4.5,4.5,Cash,,10,Airport,EMP005,318
2804,2025-01-13,20:13:43,P101,Blueberry Muffin,Coffee,Medium,3,3.0,9.0,Credit Card,,7,Downtown,EMP005,1387
2805,2025-07-07,10:32:36,P301,Green Tea,Bakery,,1,2.5,2.5,Cash,C528,10,Downtown,EMP005,2430
2806,2024-10-12,20:54:54,P101,Croissant,Coffee,Medium,3,3.0,9.0,Debit Card,C789,0,Mall Branch,EMP002,2281
2807,2025-01-26,14:25:41,P102,Croissant,Coffee,Large,3,4.0,12.0,Credit Card,C562,9,Downtown,EMP003,1801
2808,2025-06-03,09:21:56,P101,Blueberry Muffin,Coffee,Small,2,2.5,5.0,Cash,C233,4,Airport,EMP005,1368
2809,2025-04-18,17:20:49,P103,Blueberry Muffin,Coffee,Medium,2,3.5,7.0,Debit Card,C660,7,Mall Branch,EMP001,1573
2810,2025-07-19,12:15:25,P101,Croissant,Coffee,Small,2,2.5,5.0,Debit Card,,0,University,EMP001,817
2811,2024-11-14,08:22:26,P302,Espresso,Bakery,,1,3.0,3.0,Debit Card,C724,9,Downtown,EMP002,553
2812,2025-07-11,14:04:19,P102,Croissant,Coffee,Medium,3,3.5,10.5,Debit Card,,1,Downtown,EMP001,856
2813,2024-10-16,08:42:41,P201,Croissant,Tea,Small,2,2.0,4.0,Credit Card,C189,6,Downtown,EMP003,1813
2814,2024-10-28,11:41:48,P301,Chai Latte,Bakery,,2,2.5,5.0,Credit Card,C391,6,Mall Branch,EMP005,183
2815,2024-08-16,18:38:01,P202,Blueberry Muffin,Tea,Large,2,4.0,8.0,Credit Card,C944,7,University,EMP004,1575
2816,2025-07-16,08:13:14,P103,Blueberry Muffin,Coffee,Medium,3,3.5,10.5,Credit Card,C274,0,Downtown,EMP003,397
2817,2025-07-11,08:13:55,P301,Espresso,Bakery,,3,2.5,7.5,Debit Card,C759,3,University,EMP003,1728
2818,2024-12-28,18:46:05,P201,Croissant,Tea,Medium,3,2.5,7.5,Cash,C895,9,Airport,EMP002,1518
2819,2025-04-29,14:06:52,P202,Croissant,Tea,Medium,3,3.5,10.5,Credit Card,,0,Mall Branch,EMP003,907
2820,2024-12-05,18:50:34,P302,Cappuccino,Bakery,,3,3.0,9.0,Cash,C821,5,Airport,EMP003,1357
2821,2025-06-26,19:53:43,P103,Croissant,Coffee,Medium,2,3.5,7.0,Debit Card,,0,University,EMP005,2175
2822,2024-09-25,16:29:40,P201,Blueberry Muffin,Tea,Small,3,2.0,6.0,Cash,C401,2,University,EMP005,1
2823,2025-05-29,09:31:37,P201,Croissant,Tea,Medium,3,2.5,7.5,Cash,,5,Airport,EMP005,19
2824,2024-11-15,20:14:26,P202,Blueberry Muffin,Tea,Large,1,4.0,4.0,Cash,C165,0,Mall Branch,EMP004,584
2825,2024-10-17,17:08:52,P102,Croissant,Coffee,Small,2,3.0,6.0,Cash,C426,9,Airport,EMP003,456
2826,2025-05-15,09:24:34,P102,Croissant,Coffee,Medium,3,3.5,10.5,Cash,C906,0,Mall Branch,EMP005,2037
2827,2024-09-30,12:59:26,P101,Blueberry Muffin,Coffee,Medium,3,3.0,9.0,Cash,C682,2,Downtown,EMP003,1133
2828,2024-09-17,15:17:10,P101,Blueberry Muffin,Coffee,Small,1,2.5,2.5,Credit Card,,3,Mall Branch,EMP001,2493
2829,2024-12-15,10:57:06,P102,Blueberry Muffin,Coffee,Medium,3,3.5,10.5,Credit Card,C106,2,Airport,EMP005,1953
2830,2025-03-09,16:47:37,P202,Blueberry Muffin,Tea,Large,1,4.0,4.0,Cash,C932,6,Mall Branch,EMP005,2151
2831,2024-08-24,10:19:00,P103,Blueberry Muffin,Coffee,Large,2,4.5,9.0,Credit Card,,0,University,EMP005,988
2832,2025-06-13,15:21:56,P201,Croissant,Tea,Small,2,2.0,4.0,Credit Card,C340,0,Mall Branch,EMP002,520
2833,2024-11-17,18:51:44,P101,Blueberry Muffin,Coffee,Medium,3,3.0,9.0,Credit Card,,0,University,EMP003,859
2834,2025-06-02,09:07:39,P302,Espresso,Bakery,,2,3.0,6.0,Debit Card,C368,0,Mall Branch,EMP005,174
2835,2025-03-22,16:09:23,P201,Blueberry Muffin,Tea,Small,2,2.0,4.0,Debit Card,,8,Airport,EMP005,1367
2836,2025-07-12,11:08:18,P301,Cappuccino,Bakery,,1,2.5,2.5,Cash,,0,University,EMP005,2479
2837,2025-07-25,09:06:29,P103,Blueberry Muffin,Coffee,Large,2,4.5,9.0,Credit Card,,1,University,EMP001,727
2838,2025-05-01,16:06:58,P102,Blueberry Muffin,Coffee,Medium,2,3.5,7.0,Credit Card,,7,Airport,EMP005,1711
2839,2024-08-10,19:45:52,P201,Croissant,Tea,Small,2,2.0,4.0,Credit Card,C650,1,Downtown,EMP002,1876
2840,2025-02-01,15:07:05,P301,Green Tea,Bakery,,1,2.5,2.5,Debit Card,,0,University,EMP003,1682
2841,2024-09-22,08:53:20,P101,Blueberry Muffin,Coffee,Small,1,2.5,2.5,Debit Card,,8,University,EMP003,1348
2842,2025-02-04,18:20:15,P101,Croissant,Coffee,Small,1,2.5,2.5,Cash,,0,Downtown,EMP003,990
2843,2025-01-12,10:28:02,P101,Blueberry Muffin,Coffee,Small,2,2.5,5.0,Debit Card,C641,0,Mall Branch,EMP005,420
2844,2025-06-25,14:35:16,P201,Croissant,Tea,Medium,1,2.5,2.5,Debit Card,,9,Mall Branch,EMP001,594
2845,2025-02-03,10:15:59,P201,Blueberry Muffin,Tea,Medium,2,2.5,5.0,Cash,,1,University,EMP003,1775
2846,2025-01-04,17:24:52,P201,Croissant,Tea,Small,1,2.0,2.0,Credit Card,C739,0,Airport,EMP005,2460
2847,2024-08-30,20:22:40,P103,Blueberry Muffin,Coffee,Large,3,4.5,13.5,Cash,C236,1,Mall Branch,EMP005,936
2848,2025-04-15,08:45:16,P202,Blueberry Muffin,Tea,Large,2,4.0,8.0,Cash,C326,10,Downtown,EMP005,1108
2849,2024-12-25,11:26:19,P102,Croissant,Coffee,Large,2,4.0,8.0,Credit Card,,10,Mall Branch,EMP003,1137
2850,2024-12-25,10:26:33,P202,Blueberry Muffin,Tea,Large,2,4.0,8.0,Cash,,2,Downtown,EMP004,332
2851,2024-08-10,14:39:51,P102,Blueberry Muffin,Coffee,Medium,1,3.5,3.5,Debit Card,C776,3,Airport,EMP003,2089
2852,2024-10-03,15:56:32,P302,Espresso,Bakery,,1,3.0,3.0,Debit Card,C699,7,University,EMP002,1794
2853,2025-03-01,17:11:28,P101,Blueberry Muffin,Coffee,Small,1,2.5,2.5,Debit Card,C298,0,Airport,EMP005,959
2854,2024-12-04,09:38:31,P201,Croissant,Tea,Medium,1,2.5,2.5,Credit Card,C952,0,Airport,EMP003,105
2855,2024-10-24,09:54:55,P103,Blueberry Muffin,Coffee,Large,2,4.5,9.0,Debit Card,C690,2,University,EMP002,202
2856,2025-03-06,19:50:32,P101,Croissant,Coffee,Medium,2,3.0,6.0,Debit Card,,10,University,EMP004,2498
2857,2024-09-24,17:01:38,P101,Croissant,Coffee,Small,2,2.5,5.0,Debit Card,,10,University,EMP002,1843
2858,2024-08-23,10:35:46,P301,Chai Latte,Bakery,,3,2.5,7.5,Credit Card,,0,University,EMP004,1867
2859,2025-03-10,10:27:29,P302,Green Tea,Bakery,,1,3.0,3.0,Debit Card,C583,0,Downtown,EMP001,1997
2860,2025-02-10,08:12:43,P202,Blueberry Muffin,Tea,Medium,1,3.5,3.5,Debit Card,,8,Mall Branch,EMP003,1290
2861,2025-02-13,09:25:20,P301,Green Tea,Bakery,,2,2.5,5.0,Credit Card,,0,Airport,EMP001,910
2862,2024-11-14,18:37:41,P103,Blueberry Muffin,Coffee,Large,2,4.5,9.0,Cash,C341,8,University,EMP005,210
2863,2025-04-22,18:49:39,P302,Latte,Bakery,,3,3.0,9.0,Cash,C761,0,Downtown,EMP005,563
2864,2025-05-20,20:08:01,P201,Blueberry Muffin,Tea,Small,1,2.0,2.0,Credit Card,C693,0,Airport,EMP005,1564
2865,2024-09-06,10:57:52,P102,Blueberry Muffin,Coffee,Small,2,3.0,6.0,Debit Card,C557,0,Airport,EMP005,771
2866,2025-06-24,11:51:48,P301,Cappuccino,Bakery,,3,2.5,7.5,Cash,,0,Mall Branch,EMP003,629
2867,2025-05-29,13:30:08,P202,Croissant,Tea,Medium,3,3.5,10.5,Cash,C595,0,Airport,EMP005,1629
2868,2024-09-28,09:58:47,P201,Croissant,Tea,Medium,2,2.5,5.0,Credit Card,C543,0,Mall Branch,EMP005,1702
